Stat-Xplore

"Population Estimates"
"National - Regional - LAs by Year by Age"
"Counting: Population"

Filters:
"Default Summation","Population"
"Age","15"

"Measures","Age","National - Regional - LAs","Year","Count",
"Population","15","E06000027","Mid-2019",1376
"Population","15","E06000027","Mid-2020",1436
"Population","15","E06000054","Mid-2019",5974
"Population","15","E06000054","Mid-2020",5862
"Population","15","E07000040","Mid-2019",1438
"Population","15","E07000040","Mid-2020",1460
"Population","15","E07000041","Mid-2019",1105
"Population","15","E07000041","Mid-2020",1191
"Population","15","E07000042","Mid-2019",931
"Population","15","E07000042","Mid-2020",1017
"Population","15","E07000043","Mid-2019",1055
"Population","15","E07000043","Mid-2020",1091
"Population","15","E07000044","Mid-2019",882
"Population","15","E07000044","Mid-2020",904
"Population","15","E07000045","Mid-2019",1313
"Population","15","E07000045","Mid-2020",1367
"Population","15","E07000046","Mid-2019",642
"Population","15","E07000046","Mid-2020",688
"Population","15","E07000047","Mid-2019",609
"Population","15","E07000047","Mid-2020",614
"Population","15","E07000078","Mid-2019",1367
"Population","15","E07000078","Mid-2020",1260
"Population","15","E07000079","Mid-2019",962
"Population","15","E07000079","Mid-2020",949
"Population","15","E07000080","Mid-2019",902
"Population","15","E07000080","Mid-2020",889
"Population","15","E07000081","Mid-2019",1423
"Population","15","E07000081","Mid-2020",1487
"Population","15","E07000082","Mid-2019",1392
"Population","15","E07000082","Mid-2020",1334
"Population","15","E07000083","Mid-2019",1021
"Population","15","E07000083","Mid-2020",1001
"Population","15","E07000187","Mid-2019",1440
"Population","15","E07000187","Mid-2020",1441
"Population","15","E07000188","Mid-2019",1344
"Population","15","E07000188","Mid-2020",1353
"Population","15","E07000246","Mid-2019",1615
"Population","15","E07000246","Mid-2020",1633
"Population","15","E07000189","Mid-2019",1739
"Population","15","E07000189","Mid-2020",1876
"Population","15","W06000001","Mid-2019",727
"Population","15","W06000001","Mid-2020",676
"Population","15","W06000002","Mid-2019",1206
"Population","15","W06000002","Mid-2020",1305
"Population","15","W06000003","Mid-2019",1212
"Population","15","W06000003","Mid-2020",1198
"Population","15","W06000004","Mid-2019",1032
"Population","15","W06000004","Mid-2020",1118
"Population","15","W06000005","Mid-2019",1757
"Population","15","W06000005","Mid-2020",1855
"Population","15","W06000006","Mid-2019",1514
